type,latency,P7,P4,Cz,Pz,P3,P8,O1,O2,FC6,F8,C4,F4,AF4,Fz,C3,F3,AF3,FC5,F7
1,37974,19.18416,9.255106,-7.854649,5.92836,14.08421,5.900213,13.32097,8.857339,0.4645731,6.178993,-0.8315833,-4.435405,-0.07530808,-3.720443,4.600955,3.04289,-1.31117,3.142066,9.882624
1,37975,10.03053,1.845369,-14.7041,-1.456705,5.642643,-1.279889,5.245612,1.910937,-7.871773,-3.644582,-7.762911,-12.11994,-9.25773,-11.79897,-5.104977,-4.731684,-10.15178,-5.09167,-0.4225643
1,37976,14.77157,5.544099,-10.3191,2.036407,8.883346,2.043321,9.814878,5.654059,-4.528368,1.576875,-5.778176,-8.543388,-3.719337,-8.277822,-1.056649,0.3228285,-4.370229,-1.368283,5.616142
1,37977,20.64354,10.67447,-7.146981,6.269168,13.27744,7.106023,14.41934,11.09644,-0.4252264,6.525843,-2.35786,-4.440814,-0.333784,-2.97345,3.771503,5.520282,-1.046228,4.006503,9.959517
1,37978,12.39832,4.158326,-14.04518,-0.5121942,5.806348,1.240885,6.598037,5.361059,-6.322148,-1.142386,-7.067443,-10.46222,-6.407708,-9.89763,-3.199161,-3.120152,-8.573842,-2.384335,1.980643
1,37979,16.01042,6.443777,-12.42787,1.722135,8.612038,3.328722,10.47585,7.828664,-4.395017,3.38166,-5.454891,-7.615715,-3.468524,-8.349277,0.5639862,-1.042662,-4.937517,-0.6610164,6.349338
1,37980,12.07344,3.326598,-16.54515,-1.42462,5.350144,-0.4497968,7.693279,3.81553,-9.081463,-2.792858,-9.26638,-12.00145,-6.162928,-11.80898,-2.564939,-5.118523,-10.59352,-4.171316,1.110288
1,37981,22.17943,12.76404,-6.510087,8.306918,15.62195,9.726765,16.60208,14.52111,1.683193,7.808985,0.160384,-1.362185,5.038146,-0.65346,7.847099,6.05158,0.5766317,6.866209,12.7697
1,37982,20.12722,11.08916,-7.057042,7.015526,14.37134,8.409556,16.01089,13.57238,0.6548197,8.578802,-2.02028,-2.378902,3.685529,-2.175676,6.222032,6.030774,1.503582,6.103951,13.04434
1,37983,12.73314,3.845793,-14.18221,-0.6641639,5.455131,0.6603132,8.64228,5.18994,-7.932271,-1.059732,-8.82503,-9.6517,-5.421095,-8.141305,-2.195092,-1.70617,-6.955329,-1.893717,2.943845
1,37984,-5.47148,-12.67107,-28.69604,-16.54064,-11.04845,-15.31027,-8.909921,-10.68864,-24.28307,-17.05177,-23.98624,-24.68044,-20.35192,-21.95848,-17.67543,-16.79904,-21.80047,-17.72536,-12.91638
1,37985,-11.47498,-19.06694,-32.30171,-21.01112,-14.55986,-20.26431,-13.49733,-16.07903,-28.05391,-20.58689,-26.21976,-28.27126,-24.90784,-23.29913,-22.50643,-20.37795,-25.43381,-21.12835,-17.472
1,37986,0.007929688,-8.606341,-20.95029,-10.27003,-3.838246,-10.07288,-3.096385,-6.309244,-18.32083,-10.76849,-14.47274,-16.69,-15.04383,-10.9034,-12.20163,-9.535789,-14.68482,-9.204107,-6.748288
1,37987,1.828836,-7.017776,-19.14372,-8.876006,-2.211748,-9.273961,-2.546923,-5.461288,-17.76351,-8.603336,-14.7833,-15.18562,-13.50834,-7.978254,-9.664801,-7.479654,-11.71504,-8.04442,-2.842839
1,37988,-1.934291,-10.99278,-22.00321,-12.01521,-5.166809,-12.51018,-6.138128,-8.660258,-20.96213,-13.05938,-16.54703,-18.70829,-17.33963,-11.92227,-13.48663,-9.909535,-15.75316,-10.91992,-6.91599
1,37989,2.761457,-6.777503,-16.56004,-7.599507,-1.544298,-7.9408,-1.053648,-3.300744,-17.28395,-9.249867,-12.01982,-14.65001,-13.2843,-7.567513,-9.293914,-5.504405,-11.60829,-6.152909,-2.178678
1,37990,5.574347,-6.955865,-15.3044,-7.451103,-0.9725764,-8.464456,1.194845,-3.898359,-15.95547,-7.052727,-13.73684,-14.22575,-9.825181,-6.369062,-7.818047,-4.260331,-9.171016,-5.162293,1.041046
