type,latency,P7,P4,Cz,Pz,P3,P8,O1,O2,FC6,F8,C4,F4,AF4,Fz,C3,F3,AF3,FC5,F7
1,8310,-3.637673,7.562689,-4.380193,18.12427,-11.8185,11.35113,9.075758,28.10254,-10.27588,-18.86751,-3.436619,-14.09149,-36.30845,-11.23726,-10.26913,-16.98771,-23.15092,-5.398404,-14.56387
1,8311,-5.352948,6.339666,-5.420484,17.42367,-14.24566,10.77225,7.755704,27.82678,-10.81031,-18.99453,-4.208396,-14.9332,-37.39914,-11.80762,-11.36835,-17.306,-23.35069,-6.530181,-15.38659
1,8312,-6.364225,5.177223,-6.622866,17.06692,-15.19625,10.19927,7.010319,27.62152,-11.33887,-18.0356,-4.530915,-15.14994,-38.22422,-11.74419,-12.54747,-19.06758,-23.59341,-7.802503,-16.50819
1,8313,-6.925097,5.225663,-7.600721,16.36645,-15.75239,9.343834,5.993627,26.72886,-11.62527,-17.98689,-6.306645,-16.03469,-38.4791,-13.31261,-13.71964,-20.66703,-23.83228,-6.590421,-16.34962
1,8314,-5.092215,6.074795,-6.666567,18.32219,-14.75783,11.14911,7.887331,28.73468,-8.794605,-17.96175,-4.090321,-14.08169,-35.32006,-11.65213,-11.29183,-18.0302,-23.08688,-4.27679,-14.3437
1,8315,3.527678,16.57425,1.704061,27.65295,-6.079701,20.71702,16.74191,37.77968,-0.07139897,-9.643725,5.336857,-7.027184,-25.40723,-2.563925,-1.831983,-8.924576,-13.25945,3.677501,-5.604599
1,8316,3.053287,15.00555,1.340487,27.76525,-6.280285,19.98047,16.53158,38.34853,-0.8499689,-9.079416,4.982953,-7.644367,-26.82627,-4.141605,-4.164938,-10.15675,-13.4553,3.780521,-6.009791
1,8317,-5.637836,5.792196,-7.936365,17.48687,-15.08649,11.24587,7.631103,29.10491,-8.566169,-17.36287,-3.765633,-14.32029,-35.8861,-10.04224,-13.64514,-17.27976,-21.08882,-4.749325,-14.05167
1,8318,-0.932754,12.31729,-4.817614,23.81028,-10.20113,16.88706,12.8836,35.08816,-3.065423,-13.43138,2.3687,-8.990258,-31.14117,-7.929624,-13.16321,-15.58237,-17.06988,0.9554269,-9.38089
1,8319,15.18124,30.51239,9.37343,43.44632,6.54758,33.83148,29.91394,53.68103,12.31039,1.539222,21.51482,5.660114,-16.08763,1.100488,-4.712195,-7.386851,-5.656385,19.42595,5.346946
1,8320,22.84508,38.51995,16.54291,51.22303,14.11659,41.5687,37.43193,61.14125,19.20768,9.888697,29.95388,12.95102,-8.381816,8.296074,3.630774,2.96687,2.788252,27.54498,13.85544
1,8321,17.9648,31.89858,11.92327,44.70294,7.630864,36.36058,31.93467,54.88288,14.87836,5.722488,23.40069,9.284865,-12.90656,10.35147,4.884751,7.545169,2.439866,22.71873,11.71016
1,8322,2.877496,14.32988,-3.410325,27.59691,-8.702582,19.82419,15.84957,37.22617,-0.01741757,-10.77585,5.081792,-5.863819,-27.06815,0.4184819,-2.840313,0.1800558,-8.439867,6.861242,-1.328793
1,8323,1.867279,12.11645,-4.0107,25.32671,-10.32916,17.73336,14.06871,33.96006,-2.274692,-13.26659,4.215813,-6.84279,-26.84717,2.092775,0.6856074,-0.579685,-10.04632,4.995843,-2.701387
1,8324,5.403604,16.26251,-0.9449373,29.60354,-6.615783,21.99703,18.09948,38.9911,1.903702,-9.093193,7.709285,-3.436885,-23.70033,3.84681,3.141701,1.057304,-7.394782,8.294706,0.04242368
1,8325,2.65164,13.59423,-4.308786,26.09148,-9.578066,19.84541,15.49118,36.73334,0.1193099,-11.11502,5.487963,-4.224256,-25.47917,2.21131,0.8359627,-0.01256777,-8.043922,4.882845,-2.123491
1,8326,8.066024,19.29499,0.1348777,32.50127,-3.059978,25.3745,21.22378,42.45224,6.385608,-4.285385,11.30948,1.121071,-19.54327,6.945339,2.338183,4.706542,-1.997828,10.23657,3.348624
1,8327,0.09405306,11.65784,-7.902878,23.98145,-11.04969,16.90823,12.83372,33.80414,-1.666449,-13.35421,2.646632,-7.250422,-26.65821,-0.82065,-6.342635,-4.16613,-8.783772,3.410684,-3.807332
1,8328,-5.54744,5.632116,-13.75306,17.954,-16.4651,10.84712,7.283896,28.20317,-9.441087,-19.59094,-2.996615,-13.30739,-32.68718,-7.017237,-11.47639,-10.67349,-15.8314,-3.227518,-10.52628
1,8329,-6.105965,6.020476,-14.65895,17.36413,-17.66565,10.74761,6.449993,27.32893,-9.106405,-20.56602,-3.202394,-13.64761,-32.42323,-7.433089,-9.868149,-9.091027,-13.87125,-3.310951,-9.699385
1,8330,-1.554811,9.48486,-11.46829,22.57107,-12.94441,14.71831,10.8612,31.55629,-4.152696,-14.93577,0.7401189,-9.382502,-27.89775,-2.239674,-5.351021,-5.479342,-9.473728,1.496165,-5.309748
1,8331,9.945097,21.27926,-0.1937005,35.38739,-1.731033,26.33708,22.9127,44.69003,5.025586,-4.235249,12.91301,2.472387,-17.55983,6.593393,4.005154,3.235934,-0.3965266,13.91269,5.47329
1,8332,3.573338,15.59706,-8.176946,29.59439,-7.935666,20.14521,16.74273,39.66763,-2.04813,-11.9215,8.140533,-5.868093,-24.03057,-2.697581,-5.420661,-7.369102,-8.045899,9.04803,-1.322973
1,8333,-13.43702,-1.684824,-25.28434,12.40293,-24.6482,2.933031,-0.5753639,21.67656,-18.88757,-27.77974,-7.792243,-23.10518,-41.5913,-18.98576,-22.40261,-21.86292,-24.02347,-7.769803,-17.54132
1,8334,-15.11887,-4.488332,-25.2151,9.516101,-27.28664,1.543081,-2.691783,18.67773,-18.60213,-26.38419,-10.75642,-22.51233,-42.31623,-13.95959,-18.33252,-14.17711,-20.58319,-10.4158,-16.75535
1,8335,2.985243,13.18886,-6.184717,26.48896,-9.838879,19.77195,15.22725,36.48399,-0.4551203,-6.925924,6.525715,-2.173197,-24.13084,6.22742,2.224731,5.946391,-2.916147,7.430723,1.410114
